product_id,sku,upc,product_name,category,subcategory,brand,prescription_required,controlled_category,unit_cost,retail_price,gross_margin_percent,reorder_point,vendor_id,status
PRD-00374,SKU-10374,100000000374,MoisturizerTravel,Beauty,Fragrance,FreshWay,False,None,7.58,16.55,54.2,12,VND-035,Active
PRD-00375,SKU-10375,100000000375,Nasal SprayLarge,OTC Medication,Digestive Health,DailyChoice,False,None,17.18,34.91,50.8,34,VND-033,Active
PRD-00376,SKU-10376,100000000376,Dish SoapValue Pack,Household,Batteries,UnityCare,False,None,1.64,2.97,44.7,33,VND-018,Active
PRD-00377,SKU-10377,100000000377,Cough SyrupLarge,OTC Medication,Digestive Health,MedCheck,False,None,27.01,64.29,58.0,8,VND-016,Active
PRD-00378,SKU-10378,100000000378,Face Masks50 Count,Medical Supplies,Thermometers,UnityCare,False,None,28.71,64.18,55.3,29,VND-015,Active
PRD-00379,SKU-10379,100000000379,Holiday CandyValue Pack,Seasonal,Travel,HomeEase,False,None,6.78,12.23,44.6,27,VND-023,Active
PRD-00380,SKU-10380,100000000380,Hand Warmers100 Count,Seasonal,Summer,MedCheck,False,None,12.8,22.75,43.7,23,VND-013,Active
PRD-00381,SKU-10381,100000000381,Potato ChipsTravel,Snacks,Cookies,BrightSmile,False,None,2.05,2.8,26.9,12,VND-002,Active
PRD-00382,SKU-10382,100000000382,Coke Zero 20ozLarge,Beverages,Energy Drinks,MedCheck,False,None,32.19,47.09,31.6,15,VND-012,Active
PRD-00383,SKU-10383,100000000383,Paper TowelsValue Pack,Household,Cleaning,HealthPlus,False,None,20.84,46.59,55.3,32,VND-034,Active
PRD-00384,SKU-10384,100000000384,Dish Soap100 Count,Household,Cleaning,HealthPlus,False,None,33.01,53.29,38.1,15,VND-020,Active
PRD-00385,SKU-10385,100000000385,Laundry Detergent100 Count,Household,Paper Goods,ValueCare,False,None,33.24,68.02,51.1,25,VND-021,Active
PRD-00386,SKU-10386,100000000386,Soft Toothbrush100 Count,Personal Care,Skin Care,WellLife,False,None,20.92,30.23,30.8,28,VND-019,Active
PRD-00387,SKU-10387,100000000387,Deodorant,Personal Care,Hair Care,PureHealth,False,None,33.25,76.1,56.3,32,VND-003,Active
PRD-00388,SKU-10388,100000000388,Body WashValue Pack,Personal Care,Skin Care,ValueCare,False,None,22.66,31.66,28.4,9,VND-022,Active
PRD-00389,SKU-10389,100000000389,Mock Rx Product BLarge,Prescription Medication,Generic Rx,HealthPlus,True,None,34.4,49.53,30.5,31,VND-022,Active
PRD-00390,SKU-10390,100000000390,Chocolate CookiesValue Pack,Snacks,Candy,WellLife,False,None,9.3,12.78,27.2,30,VND-007,Active
PRD-00391,SKU-10391,100000000391,Mock Rx Product ATravel,Prescription Medication,Generic Rx,MedCheck,True,None,15.76,25.77,38.8,33,VND-027,Active
PRD-00392,SKU-10392,100000000392,Chocolate Cookies50 Count,Snacks,Protein Bars,BrightSmile,False,None,13.61,28.56,52.4,25,VND-015,Active
PRD-00393,SKU-10393,100000000393,Crest Toothpaste,Personal Care,Deodorant,HealthPlus,False,None,10.85,16.83,35.5,7,VND-022,Active
PRD-00394,SKU-10394,100000000394,Soft Toothbrush100 Count,Personal Care,Deodorant,HealthPlus,False,None,3.32,7.56,56.1,15,VND-031,Active
PRD-00395,SKU-10395,100000000395,Mock Rx Product D100 Count,Prescription Medication,Generic Rx,MedCheck,True,None,6.4,14.02,54.4,6,VND-007,Active
PRD-00396,SKU-10396,100000000396,Laundry DetergentTravel,Household,Paper Goods,HomeEase,False,None,24.63,48.13,48.8,22,VND-017,Active
PRD-00397,SKU-10397,100000000397,Face MasksValue Pack,Medical Supplies,Braces,FreshWay,False,None,4.04,6.51,38.0,31,VND-032,Active
PRD-00398,SKU-10398,100000000398,Shampoo,Personal Care,Oral Care,GlowUp,False,None,15.4,23.59,34.7,25,VND-031,Active
PRD-00399,SKU-10399,100000000399,Bandage PackValue Pack,First Aid,Bandages,HealthPlus,False,None,6.6,10.1,34.6,20,VND-008,Active
PRD-00400,SKU-10400,100000000400,Lip BalmTravel,Beauty,Fragrance,GlowUp,False,None,31.4,47.39,33.7,22,VND-025,Active
PRD-00401,SKU-10401,100000000401,ConditionerLarge,Personal Care,Skin Care,ValueCare,False,None,7.14,9.71,26.5,19,VND-017,Active
PRD-00402,SKU-10402,100000000402,Elastic Wrap,First Aid,Wound Care,HealthPlus,False,None,5.93,11.4,48.0,7,VND-023,Active
PRD-00403,SKU-10403,100000000403,Sports DrinkValue Pack,Beverages,Energy Drinks,FreshWay,False,None,19.71,41.71,52.7,18,VND-035,Active
PRD-00404,SKU-10404,100000000404,Blood Pressure CuffValue Pack,Medical Supplies,Masks,HomeEase,False,None,17.06,23.57,27.6,6,VND-033,Active
PRD-00405,SKU-10405,100000000405,SunscreenTravel,Seasonal,Holiday,CareFirst,False,None,6.67,15.69,57.5,30,VND-013,Active
PRD-00406,SKU-10406,100000000406,Conditioner,Personal Care,Oral Care,GlowUp,False,None,34.6,57.07,39.4,9,VND-017,Active
PRD-00407,SKU-10407,100000000407,Paper TowelsTravel,Household,Cleaning,WellLife,False,None,19.81,34.89,43.2,21,VND-030,Active
PRD-00408,SKU-10408,100000000408,Pain Relief TabletsTravel,OTC Medication,Digestive Health,BrightSmile,False,None,5.88,10.44,43.7,29,VND-007,Active
PRD-00409,SKU-10409,100000000409,Daily Multivitamin50 Count,Vitamins & Supplements,Multivitamins,WellLife,False,None,30.89,67.11,54.0,17,VND-032,Active
PRD-00410,SKU-10410,100000000410,SunscreenValue Pack,Seasonal,Travel,BrightSmile,False,None,10.18,14.49,29.7,26,VND-026,Active
PRD-00411,SKU-10411,100000000411,Allergy Relief100 Count,OTC Medication,Digestive Health,WellLife,False,None,8.89,17.64,49.6,33,VND-024,Active
PRD-00412,SKU-10412,100000000412,Allergy ReliefLarge,OTC Medication,Allergy,HomeEase,False,None,10.35,17.61,41.2,26,VND-007,Active
PRD-00413,SKU-10413,100000000413,Gauze Pads100 Count,First Aid,Antiseptic,WellLife,False,None,15.93,33.36,52.3,28,VND-027,Active
PRD-00414,SKU-10414,100000000414,Travel KitTravel,Seasonal,Summer,HomeEase,False,None,7.99,16.71,52.2,20,VND-034,Active
PRD-00415,SKU-10415,100000000415,Trash BagsValue Pack,Household,Cleaning,PureHealth,False,None,3.0,5.82,48.4,9,VND-034,Active
PRD-00416,SKU-10416,100000000416,Travel KitValue Pack,Seasonal,Summer,UnityCare,False,None,30.72,44.93,31.6,12,VND-003,Active
PRD-00417,SKU-10417,100000000417,Chocolate Cookies100 Count,Snacks,Candy,ValueCare,False,None,7.57,12.05,37.2,21,VND-026,Active
PRD-00418,SKU-10418,100000000418,Lancets,Medical Supplies,Glucose Monitoring,ValueCare,False,None,9.04,15.36,41.1,10,VND-031,Active
PRD-00419,SKU-10419,100000000419,Holiday CandyValue Pack,Seasonal,Back to School,HomeEase,False,None,29.44,44.29,33.5,7,VND-019,Active
PRD-00420,SKU-10420,100000000420,Pain Relief TabletsValue Pack,OTC Medication,Digestive Health,CareFirst,False,None,29.99,60.87,50.7,32,VND-015,Active
PRD-00421,SKU-10421,100000000421,LancetsValue Pack,Medical Supplies,Thermometers,UnityCare,False,None,9.97,16.22,38.5,32,VND-001,Active
PRD-00422,SKU-10422,100000000422,Gummy CandyValue Pack,Snacks,Chips,WellLife,False,None,21.34,28.56,25.3,24,VND-020,Active
PRD-00423,SKU-10423,100000000423,Mock Rx Product DTravel,Prescription Medication,Specialty Rx,CareFirst,True,None,29.92,49.99,40.1,19,VND-020,Active
PRD-00424,SKU-10424,100000000424,Blood Pressure Cuff,Medical Supplies,Masks,DailyChoice,False,None,1.0,2.38,58.0,22,VND-019,Active
PRD-00425,SKU-10425,100000000425,Lip Balm,Beauty,Cosmetics,DailyChoice,False,None,12.27,18.63,34.1,32,VND-018,Active
PRD-00426,SKU-10426,100000000426,MoisturizerValue Pack,Beauty,Nail Care,UnityCare,False,None,18.47,27.54,32.9,30,VND-026,Active
PRD-00427,SKU-10427,100000000427,LancetsValue Pack,Medical Supplies,Braces,WellLife,False,None,25.45,47.68,46.6,13,VND-027,Active
PRD-00428,SKU-10428,100000000428,Pasta Sauce,Grocery,Condiments,CareFirst,False,None,20.72,49.13,57.8,15,VND-015,Active
PRD-00429,SKU-10429,100000000429,LancetsLarge,Medical Supplies,Masks,GlowUp,False,None,18.13,38.49,52.9,33,VND-012,Active
PRD-00430,SKU-10430,100000000430,Lip BalmValue Pack,Beauty,Cosmetics,FreshWay,False,None,26.13,51.17,48.9,29,VND-012,Active
PRD-00431,SKU-10431,100000000431,Lancets,Medical Supplies,Braces,WellLife,False,None,8.36,12.36,32.4,18,VND-022,Active
PRD-00432,SKU-10432,100000000432,Trash BagsLarge,Household,Laundry,UnityCare,False,None,16.63,23.39,28.9,32,VND-005,Active
PRD-00433,SKU-10433,100000000433,Trail Mix,Snacks,Chips,WellLife,False,None,30.46,48.81,37.6,18,VND-004,Active
PRD-00434,SKU-10434,100000000434,Soft ToothbrushLarge,Personal Care,Hair Care,ValueCare,False,None,14.76,26.26,43.8,9,VND-021,Active
PRD-00435,SKU-10435,100000000435,Mock Rx Product ATravel,Prescription Medication,Brand Rx,DailyChoice,True,None,12.14,28.6,57.6,25,VND-004,Active
PRD-00436,SKU-10436,100000000436,Allergy ReliefValue Pack,OTC Medication,Digestive Health,MedCheck,False,None,26.82,38.63,30.6,20,VND-006,Active
PRD-00437,SKU-10437,100000000437,DeodorantTravel,Personal Care,Deodorant,PureHealth,False,None,14.57,33.77,56.9,5,VND-003,Active
PRD-00438,SKU-10438,100000000438,Iced TeaLarge,Beverages,Water,FreshWay,False,None,33.29,73.06,54.4,11,VND-002,Active
PRD-00439,SKU-10439,100000000439,Lancets100 Count,Medical Supplies,Glucose Monitoring,DailyChoice,False,None,9.27,17.79,47.9,14,VND-009,Active
PRD-00440,SKU-10440,100000000440,Fish Oil50 Count,Vitamins & Supplements,Minerals,UnityCare,False,None,11.23,15.42,27.2,14,VND-019,Active
PRD-00441,SKU-10441,100000000441,Protein Bar100 Count,Snacks,Cookies,ValueCare,False,None,34.84,54.7,36.3,16,VND-013,Active
PRD-00442,SKU-10442,100000000442,Crest ToothpasteValue Pack,Personal Care,Deodorant,CareFirst,False,None,8.43,19.84,57.5,28,VND-002,Active
PRD-00443,SKU-10443,100000000443,SunscreenLarge,Seasonal,Holiday,PureHealth,False,None,25.11,51.39,51.1,33,VND-017,Active
PRD-00444,SKU-10444,100000000444,Sports Drink,Beverages,Soda,UnityCare,False,None,23.42,43.83,46.6,6,VND-008,Active
PRD-00445,SKU-10445,100000000445,Crackers,Grocery,Condiments,MedCheck,False,None,19.49,32.84,40.7,11,VND-001,Active
PRD-00446,SKU-10446,100000000446,Body Lotion,Beauty,Fragrance,BrightSmile,False,None,23.44,35.47,33.9,27,VND-009,Active
PRD-00447,SKU-10447,100000000447,Oatmeal100 Count,Grocery,Pantry,HealthPlus,False,None,21.91,33.36,34.3,20,VND-013,Active
PRD-00448,SKU-10448,100000000448,Holiday Candy50 Count,Seasonal,Holiday,PureHealth,False,None,34.08,53.93,36.8,14,VND-011,Active
PRD-00449,SKU-10449,100000000449,Cold & Flu Capsules100 Count,OTC Medication,Digestive Health,UnityCare,False,None,32.71,51.04,35.9,5,VND-006,Active
PRD-00450,SKU-10450,100000000450,Vitamin C,Vitamins & Supplements,Minerals,HomeEase,False,None,27.45,37.85,27.5,8,VND-017,Active
PRD-00451,SKU-10451,100000000451,Wrist BraceLarge,Medical Supplies,Thermometers,MedCheck,False,None,9.8,13.36,26.7,32,VND-003,Active
PRD-00452,SKU-10452,100000000452,Body LotionLarge,Beauty,Nail Care,UnityCare,False,None,15.34,21.55,28.8,5,VND-009,Active
PRD-00453,SKU-10453,100000000453,Face MasksLarge,Medical Supplies,Thermometers,WellLife,False,None,31.39,72.19,56.5,33,VND-006,Active
PRD-00454,SKU-10454,100000000454,Laundry Detergent,Household,Laundry,WellLife,False,None,14.48,33.48,56.8,31,VND-025,Active
PRD-00455,SKU-10455,100000000455,Mock Rx Product D100 Count,Prescription Medication,Maintenance Rx,MedCheck,True,None,31.1,44.75,30.5,27,VND-004,Active
PRD-00456,SKU-10456,100000000456,Conditioner50 Count,Personal Care,Oral Care,ValueCare,False,None,17.28,30.73,43.8,10,VND-025,Active
PRD-00457,SKU-10457,100000000457,Disinfecting Wipes100 Count,Household,Cleaning,ValueCare,False,None,34.09,48.23,29.3,8,VND-027,Active
PRD-00458,SKU-10458,100000000458,Snickers BarLarge,Snacks,Candy,GlowUp,False,None,23.18,31.08,25.4,21,VND-015,Active
PRD-00459,SKU-10459,100000000459,Blood Pressure Cuff50 Count,Medical Supplies,Braces,PureHealth,False,None,24.32,44.54,45.4,26,VND-016,Active
PRD-00460,SKU-10460,100000000460,Gummy Candy100 Count,Snacks,Cookies,FreshWay,False,None,22.72,32.41,29.9,33,VND-004,Active
PRD-00461,SKU-10461,100000000461,Cough SyrupTravel,OTC Medication,Cold & Flu,HealthPlus,False,None,29.93,64.63,53.7,29,VND-032,Active
PRD-00462,SKU-10462,100000000462,Dish SoapLarge,Household,Paper Goods,GlowUp,False,None,2.47,3.65,32.3,17,VND-026,Active
PRD-00463,SKU-10463,100000000463,Wound OintmentTravel,First Aid,Bandages,ValueCare,False,None,28.19,46.82,39.8,19,VND-021,Active
PRD-00464,SKU-10464,100000000464,Calcium100 Count,Vitamins & Supplements,Minerals,UnityCare,False,None,1.36,2.2,38.3,22,VND-001,Active
PRD-00465,SKU-10465,100000000465,Fish Oil50 Count,Vitamins & Supplements,Vitamin C,DailyChoice,False,None,7.83,14.82,47.2,16,VND-004,Active
PRD-00466,SKU-10466,100000000466,Gauze Pads50 Count,First Aid,Supports,HomeEase,False,None,27.03,48.97,44.8,26,VND-024,Active
PRD-00467,SKU-10467,100000000467,Mock Rx Product A,Prescription Medication,Maintenance Rx,DailyChoice,True,None,26.76,39.54,32.3,16,VND-019,Active
PRD-00468,SKU-10468,100000000468,Iced Tea,Beverages,Juice,MedCheck,False,None,2.32,3.33,30.4,31,VND-027,Active
PRD-00469,SKU-10469,100000000469,Fish OilValue Pack,Vitamins & Supplements,Vitamin C,PureHealth,False,None,7.17,16.18,55.7,11,VND-030,Active
PRD-00470,SKU-10470,100000000470,Bandage PackTravel,First Aid,Wound Care,GlowUp,False,None,2.34,4.33,45.9,23,VND-008,Active
PRD-00471,SKU-10471,100000000471,Gummy Candy50 Count,Snacks,Protein Bars,ValueCare,False,None,33.5,47.48,29.4,5,VND-034,Active
PRD-00472,SKU-10472,100000000472,Mock Rx Product ETravel,Prescription Medication,Generic Rx,FreshWay,True,None,29.48,49.91,40.9,29,VND-012,Active
PRD-00473,SKU-10473,100000000473,Mock Rx Product FValue Pack,Prescription Medication,Brand Rx,BrightSmile,True,None,4.3,8.07,46.7,33,VND-021,Active
PRD-00474,SKU-10474,100000000474,Energy Drink50 Count,Beverages,Energy Drinks,WellLife,False,None,32.12,64.44,50.2,17,VND-022,Active
PRD-00475,SKU-10475,100000000475,MoisturizerValue Pack,Beauty,Fragrance,HomeEase,False,None,14.89,28.69,48.1,21,VND-020,Active
PRD-00476,SKU-10476,100000000476,Mock Rx Product F100 Count,Prescription Medication,Specialty Rx,CareFirst,True,None,32.79,60.58,45.9,11,VND-019,Active
PRD-00477,SKU-10477,100000000477,LancetsValue Pack,Medical Supplies,Braces,MedCheck,False,None,34.36,64.17,46.5,21,VND-035,Active
PRD-00478,SKU-10478,100000000478,Mock Rx Product F,Prescription Medication,Specialty Rx,BrightSmile,True,None,26.81,47.5,43.6,23,VND-027,Active
PRD-00479,SKU-10479,100000000479,Wrist Brace,Medical Supplies,Braces,MedCheck,False,None,18.65,25.15,25.8,6,VND-004,Active
PRD-00480,SKU-10480,100000000480,Antiseptic SprayLarge,First Aid,Wound Care,UnityCare,False,None,24.16,34.43,29.8,27,VND-019,Active
PRD-00481,SKU-10481,100000000481,Gauze PadsTravel,First Aid,Bandages,HomeEase,False,None,4.26,9.19,53.6,22,VND-015,Active
PRD-00482,SKU-10482,100000000482,Mock Rx Product B50 Count,Prescription Medication,Maintenance Rx,WellLife,True,None,27.61,56.77,51.4,27,VND-004,Active
PRD-00483,SKU-10483,100000000483,Crackers100 Count,Grocery,Condiments,UnityCare,False,None,11.46,20.18,43.2,28,VND-017,Active
PRD-00484,SKU-10484,100000000484,Antiseptic Spray100 Count,First Aid,Supports,BrightSmile,False,None,24.88,46.39,46.4,22,VND-013,Active
PRD-00485,SKU-10485,100000000485,Mock Rx Product CTravel,Prescription Medication,Brand Rx,MedCheck,True,None,6.83,13.02,47.5,35,VND-012,Active
PRD-00486,SKU-10486,100000000486,Mock Rx Product D,Prescription Medication,Generic Rx,MedCheck,True,None,15.43,27.25,43.4,10,VND-017,Active
PRD-00487,SKU-10487,100000000487,Antacid Chewables100 Count,OTC Medication,Allergy,DailyChoice,False,None,32.86,44.6,26.3,24,VND-004,Active
PRD-00488,SKU-10488,100000000488,Wrist Brace50 Count,Medical Supplies,Braces,HomeEase,False,None,19.59,26.99,27.4,15,VND-034,Active
PRD-00489,SKU-10489,100000000489,Elastic Wrap,First Aid,Antiseptic,FreshWay,False,None,27.68,39.69,30.3,22,VND-026,Active
PRD-00490,SKU-10490,100000000490,Vitamin CValue Pack,Vitamins & Supplements,Vitamin C,WellLife,False,None,23.47,36.63,35.9,11,VND-034,Active
PRD-00491,SKU-10491,100000000491,Snickers Bar100 Count,Snacks,Candy,GlowUp,False,None,12.6,18.79,32.9,24,VND-016,Active
PRD-00492,SKU-10492,100000000492,Antacid Chewables,OTC Medication,Allergy,WellLife,False,None,13.97,24.43,42.8,5,VND-034,Active
PRD-00493,SKU-10493,100000000493,Batteries,Household,Batteries,DailyChoice,False,None,10.9,20.37,46.5,21,VND-006,Active
PRD-00494,SKU-10494,100000000494,Fish Oil50 Count,Vitamins & Supplements,Vitamin D,GlowUp,False,None,1.0,1.37,27.2,25,VND-014,Active
PRD-00495,SKU-10495,100000000495,Glucose Test StripsValue Pack,Medical Supplies,Masks,HomeEase,False,None,19.17,37.0,48.2,29,VND-028,Active
PRD-00496,SKU-10496,100000000496,Lancets100 Count,Medical Supplies,Glucose Monitoring,DailyChoice,False,None,6.02,10.06,40.2,6,VND-006,Active
PRD-00497,SKU-10497,100000000497,Vitamin CLarge,Vitamins & Supplements,Multivitamins,CareFirst,False,None,19.86,35.45,44.0,34,VND-017,Active
PRD-00498,SKU-10498,100000000498,Crackers100 Count,Grocery,Condiments,PureHealth,False,None,14.6,22.62,35.4,26,VND-008,Active
PRD-00499,SKU-10499,100000000499,Iced Tea100 Count,Beverages,Soda,BrightSmile,False,None,21.93,43.81,49.9,6,VND-005,Active
PRD-00500,SKU-10500,100000000500,Dish Soap100 Count,Household,Cleaning,ValueCare,False,None,11.07,15.34,27.9,17,VND-026,Active
PRD-00501,SKU-10501,100000000501,Wrist BraceValue Pack,Medical Supplies,Glucose Monitoring,PureHealth,False,None,19.02,26.98,29.5,30,VND-035,Active
PRD-00502,SKU-10502,100000000502,Mascara100 Count,Beauty,Facial Care,HomeEase,False,None,31.13,72.16,56.9,25,VND-024,Active
PRD-00503,SKU-10503,100000000503,Pain Relief Tablets,OTC Medication,Cold & Flu,FreshWay,False,None,0.92,1.66,44.7,22,VND-006,Active
PRD-00504,SKU-10504,100000000504,Body Lotion100 Count,Beauty,Facial Care,PureHealth,False,None,31.7,49.8,36.3,33,VND-033,Active
PRD-00505,SKU-10505,100000000505,Soft ToothbrushValue Pack,Personal Care,Hair Care,HealthPlus,False,None,21.88,32.82,33.3,10,VND-004,Active
PRD-00506,SKU-10506,100000000506,Iced Tea50 Count,Beverages,Energy Drinks,WellLife,False,None,3.26,6.17,47.2,8,VND-013,Active
PRD-00507,SKU-10507,100000000507,Mock Rx Product CLarge,Prescription Medication,Maintenance Rx,HealthPlus,True,None,5.14,9.63,46.6,14,VND-005,Active
PRD-00508,SKU-10508,100000000508,Wound OintmentTravel,First Aid,Wound Care,HomeEase,False,None,12.0,22.54,46.8,23,VND-010,Active
PRD-00509,SKU-10509,100000000509,Holiday CandyTravel,Seasonal,Back to School,CareFirst,False,None,6.53,10.1,35.3,27,VND-028,Active
PRD-00510,SKU-10510,100000000510,Moisturizer100 Count,Beauty,Nail Care,ValueCare,False,None,25.85,56.16,54.0,19,VND-023,Active
PRD-00511,SKU-10511,100000000511,Nail Polish,Beauty,Fragrance,WellLife,False,None,6.77,12.31,45.0,32,VND-009,Active
PRD-00512,SKU-10512,100000000512,Orange Juice100 Count,Beverages,Water,HealthPlus,False,None,31.11,42.92,27.5,33,VND-002,Active
PRD-00513,SKU-10513,100000000513,Sports Drink50 Count,Beverages,Soda,UnityCare,False,None,14.63,26.35,44.5,22,VND-017,Active
PRD-00514,SKU-10514,100000000514,Iced TeaValue Pack,Beverages,Energy Drinks,BrightSmile,False,None,13.28,19.64,32.4,28,VND-019,Active
PRD-00515,SKU-10515,100000000515,Body Wash50 Count,Personal Care,Deodorant,UnityCare,False,None,3.85,6.11,37.0,26,VND-016,Active
PRD-00516,SKU-10516,100000000516,School SuppliesValue Pack,Seasonal,Holiday,BrightSmile,False,None,16.03,23.2,30.9,26,VND-010,Active
PRD-00517,SKU-10517,100000000517,Mock Rx Product C,Prescription Medication,Maintenance Rx,HealthPlus,True,None,8.24,13.99,41.1,13,VND-024,Active
PRD-00518,SKU-10518,100000000518,Instant Cold PackValue Pack,First Aid,Bandages,PureHealth,False,None,18.49,37.83,51.1,20,VND-030,Active
PRD-00519,SKU-10519,100000000519,Nasal SprayLarge,OTC Medication,Pain Relief,GlowUp,False,None,4.29,9.97,57.0,31,VND-018,Active
PRD-00520,SKU-10520,100000000520,Mock Rx Product E50 Count,Prescription Medication,Specialty Rx,PureHealth,True,None,20.28,32.41,37.4,16,VND-005,Active
PRD-00521,SKU-10521,100000000521,Energy DrinkValue Pack,Beverages,Juice,DailyChoice,False,None,18.44,29.11,36.6,20,VND-031,Active
PRD-00522,SKU-10522,100000000522,School SuppliesValue Pack,Seasonal,Summer,FreshWay,False,None,15.82,23.47,32.6,25,VND-018,Active
PRD-00523,SKU-10523,100000000523,Antiseptic SprayValue Pack,First Aid,Antiseptic,HealthPlus,False,None,13.16,25.64,48.7,26,VND-015,Active
PRD-00524,SKU-10524,100000000524,Pasta Sauce,Grocery,Canned Goods,CareFirst,False,None,17.24,29.12,40.8,23,VND-011,Active
PRD-00525,SKU-10525,100000000525,Glucose Test StripsValue Pack,Medical Supplies,Masks,MedCheck,False,None,2.23,3.98,43.9,9,VND-033,Active
PRD-00526,SKU-10526,100000000526,Pain Relief TabletsValue Pack,OTC Medication,Cold & Flu,PureHealth,False,None,9.6,13.9,30.9,24,VND-002,Active
PRD-00527,SKU-10527,100000000527,Mock Rx Product AValue Pack,Prescription Medication,Specialty Rx,ValueCare,True,None,16.14,38.21,57.8,10,VND-015,Active
PRD-00528,SKU-10528,100000000528,OatmealValue Pack,Grocery,Breakfast,MedCheck,False,None,22.1,38.01,41.9,28,VND-022,Active
PRD-00529,SKU-10529,100000000529,Potato ChipsTravel,Snacks,Candy,CareFirst,False,None,13.95,19.53,28.6,21,VND-033,Active
PRD-00530,SKU-10530,100000000530,Digital Thermometer50 Count,Medical Supplies,Masks,BrightSmile,False,None,4.05,6.83,40.7,24,VND-003,Active
PRD-00531,SKU-10531,100000000531,Coke Zero 20ozTravel,Beverages,Soda,FreshWay,False,None,23.33,51.58,54.8,31,VND-001,Active
PRD-00532,SKU-10532,100000000532,Blood Pressure CuffTravel,Medical Supplies,Masks,FreshWay,False,None,13.44,18.27,26.4,18,VND-015,Active
PRD-00533,SKU-10533,100000000533,Chocolate Cookies50 Count,Snacks,Protein Bars,HomeEase,False,None,28.31,62.85,55.0,23,VND-007,Active
PRD-00534,SKU-10534,100000000534,SoupTravel,Grocery,Breakfast,HealthPlus,False,None,26.98,60.0,55.0,14,VND-035,Active
PRD-00535,SKU-10535,100000000535,Peanut Butter,Grocery,Canned Goods,BrightSmile,False,None,25.04,51.16,51.1,21,VND-008,Active
PRD-00536,SKU-10536,100000000536,Energy Drink100 Count,Beverages,Soda,PureHealth,False,None,7.79,16.08,51.5,16,VND-007,Active
PRD-00537,SKU-10537,100000000537,Deodorant50 Count,Personal Care,Deodorant,PureHealth,False,None,9.44,20.18,53.2,23,VND-024,Active
PRD-00538,SKU-10538,100000000538,Hand WarmersTravel,Seasonal,Back to School,FreshWay,False,None,26.61,43.36,38.6,20,VND-012,Active
PRD-00539,SKU-10539,100000000539,Dish SoapLarge,Household,Batteries,PureHealth,False,None,20.53,41.52,50.5,28,VND-009,Active
PRD-00540,SKU-10540,100000000540,LancetsValue Pack,Medical Supplies,Glucose Monitoring,MedCheck,False,None,16.05,30.91,48.1,8,VND-014,Active
PRD-00541,SKU-10541,100000000541,Orange Juice50 Count,Beverages,Energy Drinks,UnityCare,False,None,21.78,41.56,47.6,10,VND-025,Active
PRD-00542,SKU-10542,100000000542,Glucose Test StripsValue Pack,Medical Supplies,Glucose Monitoring,HealthPlus,False,None,16.9,30.62,44.8,7,VND-017,Active
PRD-00543,SKU-10543,100000000543,Bandage Pack50 Count,First Aid,Wound Care,PureHealth,False,None,2.04,3.27,37.7,24,VND-034,Active
PRD-00544,SKU-10544,100000000544,Moisturizer100 Count,Beauty,Cosmetics,GlowUp,False,None,17.68,23.68,25.4,34,VND-034,Active
PRD-00545,SKU-10545,100000000545,Face Cleanser50 Count,Beauty,Facial Care,BrightSmile,False,None,18.24,35.11,48.0,10,VND-003,Active
PRD-00546,SKU-10546,100000000546,Disinfecting Wipes,Household,Paper Goods,WellLife,False,None,34.17,47.37,27.9,29,VND-026,Active
PRD-00547,SKU-10547,100000000547,Batteries50 Count,Household,Batteries,HomeEase,False,None,7.61,10.22,25.5,7,VND-006,Active
PRD-00548,SKU-10548,100000000548,Iced Tea50 Count,Beverages,Juice,WellLife,False,None,32.09,50.53,36.5,12,VND-013,Active
PRD-00549,SKU-10549,100000000549,Trail Mix,Snacks,Protein Bars,HealthPlus,False,None,9.69,15.74,38.4,22,VND-005,Active
PRD-00550,SKU-10550,100000000550,Orange Juice,Beverages,Juice,FreshWay,False,None,28.25,65.05,56.6,31,VND-017,Active
PRD-00551,SKU-10551,100000000551,Mock Rx Product D50 Count,Prescription Medication,Maintenance Rx,DailyChoice,True,None,17.31,25.85,33.0,35,VND-030,Active
PRD-00552,SKU-10552,100000000552,Blood Pressure Cuff,Medical Supplies,Masks,PureHealth,False,None,17.26,25.96,33.5,25,VND-015,Active
PRD-00553,SKU-10553,100000000553,Face MasksTravel,Medical Supplies,Thermometers,UnityCare,False,None,33.47,57.75,42.0,27,VND-017,Active
PRD-00554,SKU-10554,100000000554,Bandage PackTravel,First Aid,Wound Care,HealthPlus,False,None,23.82,49.72,52.1,22,VND-012,Active
PRD-00555,SKU-10555,100000000555,Chocolate CookiesValue Pack,Snacks,Cookies,HomeEase,False,None,31.38,47.46,33.9,26,VND-013,Active
PRD-00556,SKU-10556,100000000556,Potato Chips100 Count,Snacks,Chips,CareFirst,False,None,9.04,13.65,33.8,11,VND-016,Active
PRD-00557,SKU-10557,100000000557,Travel Kit,Seasonal,Back to School,GlowUp,False,None,4.86,6.71,27.6,20,VND-001,Active
PRD-00558,SKU-10558,100000000558,Energy DrinkLarge,Beverages,Soda,BrightSmile,False,None,22.01,37.46,41.2,32,VND-018,Active
PRD-00559,SKU-10559,100000000559,Trail MixLarge,Snacks,Chips,MedCheck,False,None,14.38,28.62,49.8,6,VND-034,Active
PRD-00560,SKU-10560,100000000560,Oatmeal,Grocery,Condiments,GlowUp,False,None,17.96,28.96,38.0,29,VND-012,Active
